Timestamp,Tegangan_V,Arus_A,Daya,Energy,Mean_V,Std_Dev_V,Mean_I,Std_Dev_I,Label_Numerik,Hasil_Prediksi
2025-08-08 17:31:52.455,330.02,0.06000000,19.8,19,209.92,158.71,0.02,0.03,2,ARC FLASH
2025-08-08 17:31:52.656,329.42,0.06000000,19.7,19,230.89,159.33,0.03,0.03,2,ARC FLASH
2025-08-08 17:31:52.842,329.42,0.06000000,19.7,19,263.83,139.05,0.04,0.03,2,ARC FLASH
2025-08-08 17:31:53.030,329.42,0.06000000,19.7,19,296.77,104.28,0.04,0.03,2,ARC FLASH
2025-08-08 17:31:53.215,329.75,0.06000000,19.7,19,329.75,0.25,0.05,0.03,2,ARC FLASH
2025-08-08 17:31:53.409,329.75,0.06000000,19.7,19,329.74,0.25,0.05,0.02,2,ARC FLASH
2025-08-08 17:31:53.594,329.75,0.06000000,19.7,19,329.74,0.25,0.06,0.00,1,NORMAL
2025-08-08 17:31:53.777,329.17,0.06000000,19.7,19,329.67,0.30,0.06,0.00,1,NORMAL
2025-08-08 17:31:53.963,329.17,0.06000000,19.7,19,329.59,0.31,0.06,0.00,1,NORMAL
2025-08-08 17:31:54.160,329.17,0.06000000,19.7,19,329.50,0.30,0.06,0.00,1,NORMAL
2025-08-08 17:31:54.345,329.33,0.06000000,19.7,19,329.43,0.24,0.06,0.00,1,NORMAL
2025-08-08 17:31:54.529,329.33,0.06000000,19.7,19,329.43,0.24,0.06,0.00,1,NORMAL
